122 512,212,#e37226,
123 572,272,#e37226,
124 512,332,#e37226,
125 482,272,#e37226,
126 497,272,#e37226,
127 512,272,#e37226,
128 527,272,#e37226,
129 542,272,#e37226,
130 512,287,#e37226,
131 512,302,#e37226,
132 512,257,#e37226,
133 512,242,#e37226,
134 527,182,#5f8e56,
135 542,167,#5f8e56,
136 542,182,#5f8e56,
137 542,197,#5f8e56,
138 557,197,#5f8e56,
139 572,197,#5f8e56,
140 587,197,#5f8e56,
141 557,182,#5f8e56,
142 572,182,#5f8e56,
143 587,182,#5f8e56,
144 557,167,#5f8e56,
145 572,167,#5f8e56,
146 587,167,#5f8e56,
147 497,182,#5f8e56,
148 482,167,#5f8e56,
149 482,182,#5f8e56,
150 482,197,#5f8e56,
151 467,197,#5f8e56,
152 452,197,#5f8e56,
153 437,197,#5f8e56,
154 422,197,#5f8e56,
155 422,182,#5f8e56,
156 422,167,#5f8e56,
157 437,167,#5f8e56,
158 452,167,#5f8e56,
159 467,167,#5f8e56,
160 467,182,#5f8e56,
161 452,182,#5f8e56,
162 437,182,#5f8e56,
163 422,212,#5f8e56,
164 422,227,#5f8e56,
165 422,242,#5f8e56,
166 422,257,#5f8e56,
167 422,287,#5f8e56,
168 422,317,#5f8e56,
169 422,332,#5f8e56,
170 422,347,#5f8e56,
171 422,302,#5f8e56,
172 422,152,#5f8e56,
173 422,137,#5f8e56,
174 422,122,#5f8e56,
175 422,107,#5f8e56,
176 422,77,#5f8e56,
177 422,62,#5f8e56,
178 422,47,#5f8e56,
179 422,32,#5f8e56,
180 422,17,#5f8e56,
181 422,2,#5f8e56,
182 437,17,#5f8e56,
183 467,17,#5f8e56,
184 452,17,#5f8e56,
185 482,17,#5f8e56,
186 437,2,#5f8e56,
187 452,2,#5f8e56,
188 467,2,#5f8e56,
189 482,2,#5f8e56,
190 497,2,#5f8e56,
191 527,2,#5f8e56,
192 542,2,#5f8e56,
193 557,2,#5f8e56,
194 572,2,#5f8e56,
195 587,2,#5f8e56,
196 542,17,#5f8e56,
197 557,17,#5f8e56,
198 572,17,#5f8e56,
199 587,17,#5f8e56,
200 437,347,#5f8e56,
201 452,347,#5f8e56,
202 467,347,#5f8e56,
203 482,347,#5f8e56,
204 542,347,#5f8e56,
205 557,347,#5f8e56,
206 572,347,#5f8e56,
207 587,347,#5f8e56,
208 437,32,#c0cddb,
209 437,47,#c0cddb,
210 437,62,#c0cddb,
211 452,32,#c0cddb,
212 467,32,#c0cddb,
213 452,47,#c0cddb,
214 437,122,#c0cddb,
215 437,137,#c0cddb,
216 437,152,#c0cddb,
217 452,152,#c0cddb,
218 452,137,#c0cddb,
219 467,152,#c0cddb,
220 557,152,#c0cddb,
221 572,152,#c0cddb,
222 587,152,#c0cddb,
223 587,137,#c0cddb,
224 572,137,#c0cddb,
225 587,122,#c0cddb,
226 587,62,#c0cddb,
227 587,47,#c0cddb,
228 587,32,#c0cddb,
229 572,32,#c0cddb,
230 557,32,#c0cddb,
231 572,47,#c0cddb,
232 557,212,#c0cddb,
233 572,212,#c0cddb,
234 587,212,#c0cddb,
235 587,227,#c0cddb,
236 572,227,#c0cddb,
237 587,242,#c0cddb,
238 587,302,#c0cddb,
239 587,317,#c0cddb,
240 587,332,#c0cddb,
241 572,332,#c0cddb,
242 557,332,#c0cddb,
243 572,317,#c0cddb,
244 467,332,#c0cddb,
245 452,332,#c0cddb,
246 437,332,#c0cddb,
247 437,317,#c0cddb,
248 437,302,#c0cddb,
249 452,317,#c0cddb,
250 437,212,#c0cddb,
251 452,212,#c0cddb,
252 467,212,#c0cddb,
253 452,227,#c0cddb,
254 437,227,#c0cddb,
255 437,242,#c0cddb,
256 467,77,#c0cddb,
257 482,77,#c0cddb,
258 482,62,#c0cddb,
259 497,62,#c0cddb,
260 497,47,#c0cddb,
261 512,47,#c0cddb,
262 497,77,#c0cddb,
263 527,47,#c0cddb,
264 527,62,#c0cddb,
265 527,77,#c0cddb,
266 542,62,#c0cddb,
267 542,77,#c0cddb,
268 557,77,#c0cddb,
269 557,92,#c0cddb,
270 557,107,#c0cddb,
271 542,107,#c0cddb,
272 527,107,#c0cddb,
273 527,122,#c0cddb,
274 542,122,#c0cddb,
275 527,137,#c0cddb,
276 512,137,#c0cddb,
277 497,137,#c0cddb,
278 497,122,#c0cddb,
279 497,107,#c0cddb,
280 482,107,#c0cddb,
281 467,107,#c0cddb,
282 467,92,#c0cddb,
283 482,122,#c0cddb,
284 497,227,#c0cddb,
285 512,227,#c0cddb,
286 527,227,#c0cddb,
287 527,242,#c0cddb,
288 527,257,#c0cddb,
289 542,257,#c0cddb,
290 542,242,#c0cddb,
291 557,257,#c0cddb,
292 557,272,#c0cddb,
293 557,287,#c0cddb,
294 542,287,#c0cddb,
295 527,287,#c0cddb,
296 527,302,#c0cddb,
297 527,317,#c0cddb,
298 542,302,#c0cddb,
299 512,317,#c0cddb,
300 497,317,#c0cddb,
301 497,302,#c0cddb,
302 497,287,#c0cddb,
303 482,287,#c0cddb,
304 482,302,#c0cddb,
305 467,287,#c0cddb,
306 467,272,#c0cddb,
307 467,257,#c0cddb,
308 482,257,#c0cddb,
309 482,242,#c0cddb,
310 497,242,#c0cddb,
311 497,257,#c0cddb,
312 407,92,#5f8e56,
313 392,92,#5f8e56,
314 407,272,#5f8e56,
315 392,272,#5f8e56,
316 407,2,#876a90,
317 407,32,#876a90,
318 407,17,#876a90,
319 407,47,#876a90,
320 407,62,#876a90,
321 407,77,#876a90,
322 407,107,#876a90,
323 407,122,#876a90,
324 407,137,#876a90,
325 407,167,#876a90,
326 407,182,#876a90,
327 407,152,#876a90,
328 407,197,#876a90,
329 407,212,#876a90,
330 407,227,#876a90,
331 407,242,#876a90,
332 407,257,#876a90,
333 407,287,#876a90,
334 407,302,#876a90,
335 407,317,#876a90,
336 407,332,#876a90,
337 407,347,#876a90,
338 377,107,#5f8e56,
339 392,122,#5f8e56,
340 377,137,#5f8e56,
341 392,152,#5f8e56,
342 377,167,#5f8e56,
343 392,182,#5f8e56,
344 377,197,#5f8e56,
345 392,212,#5f8e56,
346 377,227,#5f8e56,
347 392,242,#5f8e56,
348 377,257,#5f8e56,
349 377,287,#5f8e56,
350 392,302,#5f8e56,
351 377,317,#5f8e56,
352 392,332,#5f8e56,
353 377,347,#5f8e56,
354 377,77,#5f8e56,
355 392,62,#5f8e56,
356 377,47,#5f8e56,
357 392,32,#5f8e56,
358 377,17,#5f8e56,
359 392,2,#5f8e56,
360 377,2,#c0cddb,
361 392,17,#c0cddb,
362 377,32,#c0cddb,
363 392,47,#c0cddb,
364 377,62,#c0cddb,
365 392,77,#c0cddb,
366 377,92,#c0cddb,
367 392,107,#c0cddb,
368 377,122,#c0cddb,
369 392,137,#c0cddb,
370 377,152,#c0cddb,
371 392,167,#c0cddb,
372 377,182,#c0cddb,
373 392,197,#c0cddb,
374 377,212,#c0cddb,
375 392,227,#c0cddb,
376 377,242,#c0cddb,
377 392,257,#c0cddb,
378 377,272,#c0cddb,
379 392,287,#c0cddb,
380 377,302,#c0cddb,
381 392,317,#c0cddb,
382 377,332,#c0cddb,
383 392,347,#c0cddb,
384 362,2,#5f8e56,
385 362,77,#5f8e56,
386 362,137,#5f8e56,
387 362,212,#5f8e56,
388 362,287,#5f8e56,
389 362,32,#876a90,
390 362,107,#876a90,
391 362,257,#876a90,
392 362,317,#876a90,
393 362,17,#c0cddb,
394 362,47,#c0cddb,
395 362,92,#c0cddb,
396 362,122,#c0cddb,
397 362,347,#c0cddb,
398 362,302,#c0cddb,
399 362,272,#c0cddb,
400 362,227,#c0cddb,
401 362,197,#c0cddb,
402 362,182,#876a90,
403 362,167,#c0cddb,
404 347,17,#5f8e56,
405 332,32,#5f8e56,
406 317,47,#5f8e56,
407 302,32,#5f8e56,
408 287,17,#5f8e56,
409 272,2,#5f8e56,
410 347,92,#5f8e56,
411 332,107,#5f8e56,
412 317,122,#5f8e56,
413 302,107,#5f8e56,
414 287,92,#5f8e56,
415 272,77,#5f8e56,
416 287,77,#e37226,
417 302,92,#e37226,
418 317,107,#e37226,
419 332,92,#e37226,
420 347,77,#e37226,
421 317,77,#e37226,
422 287,2,#e37226,
423 302,17,#e37226,
424 317,32,#e37226,
425 332,17,#e37226,
426 347,2,#e37226,
427 317,2,#e37226,
428 302,2,#5f8e56,
429 317,17,#5f8e56,
430 332,2,#5f8e56,
431 302,77,#5f8e56,
432 317,92,#5f8e56,
433 332,77,#5f8e56,
434 272,17,#c0cddb,
435 287,32,#c0cddb,
436 302,47,#c0cddb,
437 347,32,#c0cddb,
438 332,47,#c0cddb,
439 272,32,#876a90,
440 287,47,#876a90,
441 347,47,#876a90,
442 272,47,#c0cddb,
443 347,107,#c0cddb,
444 332,122,#c0cddb,
445 302,122,#c0cddb,
446 287,107,#c0cddb,
447 272,92,#c0cddb,
448 272,107,#876a90,
449 287,122,#876a90,
450 347,122,#876a90,
451 347,137,#e37226,
452 317,137,#e37226,
453 287,137,#e37226,
454 272,137,#5f8e56,
455 302,137,#5f8e56,
456 332,137,#5f8e56,
457 347,167,#5f8e56,
458 332,182,#5f8e56,
459 317,197,#5f8e56,
460 302,182,#5f8e56,
461 287,167,#5f8e56,
462 317,167,#5f8e56,
463 302,167,#e37226,
464 317,182,#e37226,
465 332,167,#e37226,
466 272,167,#c0cddb,
467 287,182,#c0cddb,
468 302,197,#c0cddb,
469 332,197,#c0cddb,
470 347,182,#c0cddb,
471 272,182,#876a90,
472 287,197,#876a90,
473 347,197,#876a90,
474 272,212,#5f8e56,
475 302,212,#5f8e56,
476 332,212,#5f8e56,
477 347,212,#e37226,
478 317,212,#e37226,
479 287,212,#e37226,
480 272,197,#c0cddb,
481 287,227,#5f8e56,
482 347,227,#5f8e56,
483 332,257,#5f8e56,
484 317,272,#5f8e56,
485 302,257,#5f8e56,
486 317,257,#e37226,
487 272,227,#c0cddb,
488 287,257,#c0cddb,
489 302,272,#c0cddb,
490 332,272,#c0cddb,
491 347,257,#c0cddb,
492 302,227,#e37226,
493 332,227,#e37226,
494 317,227,#5f8e56,
495 272,257,#876a90,
496 287,272,#876a90,
497 347,272,#876a90,
498 347,302,#5f8e56,
499 332,317,#5f8e56,
500 302,317,#5f8e56,
501 287,302,#5f8e56,
502 272,287,#5f8e56,
503 317,317,#e37226,
504 302,302,#e37226,
505 332,302,#e37226,
506 347,287,#e37226,
507 287,287,#e37226,
508 317,287,#e37226,
509 302,287,#5f8e56,
510 332,287,#5f8e56,
511 317,302,#5f8e56,
512 317,347,#5f8e56,
513 272,302,#c0cddb,
514 287,317,#c0cddb,
515 347,317,#c0cddb,
516 287,347,#876a90,
517 347,347,#876a90,
518 272,347,#c0cddb,
519 302,347,#c0cddb,
520 332,347,#c0cddb,
521 272,317,#876a90,
522 272,122,#c0cddb,
523 272,272,#c0cddb,
524 227,47,#876a90,
525 212,32,#876a90,
526 197,17,#876a90,
527 182,2,#876a90,
528 167,17,#876a90,
529 152,32,#876a90,
530 137,47,#876a90,
531 167,47,#876a90,
532 182,32,#876a90,
533 197,47,#876a90,
534 152,47,#e37226,
535 167,32,#e37226,
536 182,17,#e37226,
537 197,32,#e37226,
538 212,47,#e37226,
539 182,47,#5f8e56,
540 242,92,#876a90,
541 212,92,#876a90,
542 182,92,#876a90,
543 152,92,#876a90,
544 122,92,#876a90,
545 227,92,#e37226,
546 137,92,#e37226,
547 122,107,#e37226,
548 137,122,#e37226,
549 152,107,#e37226,
550 212,107,#e37226,
551 227,122,#e37226,
552 242,107,#e37226,
553 167,92,#5f8e56,
554 197,92,#5f8e56,
555 182,107,#5f8e56,
556 182,122,#5f8e56,
557 182,137,#5f8e56,
558 167,137,#5f8e56,
559 197,137,#5f8e56,
560 212,122,#5f8e56,
561 152,122,#5f8e56,
562 122,47,#c0cddb,
563 122,32,#c0cddb,
564 122,17,#c0cddb,
565 122,2,#c0cddb,
566 137,2,#c0cddb,
567 137,17,#c0cddb,
568 137,32,#c0cddb,
569 152,17,#c0cddb,
570 152,2,#c0cddb,
571 167,2,#c0cddb,
572 197,2,#c0cddb,
573 212,2,#c0cddb,
574 227,2,#c0cddb,
575 242,2,#c0cddb,
576 257,2,#c0cddb,
577 257,17,#c0cddb,
578 257,32,#c0cddb,
579 257,47,#c0cddb,
580 242,47,#c0cddb,
581 242,32,#c0cddb,
582 242,17,#c0cddb,
583 227,17,#c0cddb,
584 212,17,#c0cddb,
585 227,32,#c0cddb,
586 227,107,#c0cddb,
587 242,122,#c0cddb,
588 242,137,#c0cddb,
589 227,137,#c0cddb,
590 212,137,#c0cddb,
591 257,92,#c0cddb,
592 257,107,#c0cddb,
593 257,122,#c0cddb,
594 257,137,#c0cddb,
595 167,107,#c0cddb,
596 167,122,#c0cddb,
597 197,107,#c0cddb,
598 197,122,#c0cddb,
599 152,137,#c0cddb,
600 137,137,#c0cddb,
601 122,137,#c0cddb,
602 122,122,#c0cddb,
603 137,107,#c0cddb,
604 227,227,#876a90,
605 212,212,#876a90,
606 197,197,#876a90,
607 182,182,#876a90,
608 167,197,#876a90,
609 152,212,#876a90,
610 137,227,#876a90,
611 182,212,#876a90,
612 167,227,#876a90,
613 197,227,#876a90,
614 152,227,#e37226,
615 167,212,#e37226,
616 182,197,#e37226,
617 197,212,#e37226,
618 212,227,#e37226,
619 182,227,#5f8e56,
620 242,272,#876a90,
621 212,272,#876a90,
622 182,272,#876a90,
623 152,272,#876a90,
624 122,272,#876a90,
625 227,272,#e37226,
626 212,287,#e37226,
627 227,302,#e37226,
628 242,287,#e37226,
629 137,272,#e37226,
630 122,287,#e37226,
631 137,302,#e37226,
632 152,287,#e37226,
633 167,272,#5f8e56,
634 197,272,#5f8e56,
635 182,287,#5f8e56,
636 182,302,#5f8e56,
637 182,317,#5f8e56,
638 167,317,#5f8e56,
639 197,317,#5f8e56,
640 212,302,#5f8e56,
641 152,302,#5f8e56,
642 122,182,#c0cddb,
643 137,182,#c0cddb,
644 152,182,#c0cddb,
645 167,182,#c0cddb,
646 197,182,#c0cddb,
647 212,182,#c0cddb,
648 227,182,#c0cddb,
649 242,182,#c0cddb,
650 257,182,#c0cddb,
651 257,197,#c0cddb,
652 257,212,#c0cddb,
653 257,227,#c0cddb,
654 242,227,#c0cddb,
655 242,212,#c0cddb,
656 242,197,#c0cddb,
657 227,197,#c0cddb,
658 212,197,#c0cddb,
659 227,212,#c0cddb,
660 122,197,#c0cddb,
661 122,212,#c0cddb,
662 122,227,#c0cddb,
663 152,197,#c0cddb,
664 137,197,#c0cddb,
665 137,212,#c0cddb,
666 137,287,#c0cddb,
667 122,302,#c0cddb,
668 122,317,#c0cddb,
669 137,317,#c0cddb,
670 152,317,#c0cddb,
671 167,302,#c0cddb,
672 167,287,#c0cddb,
673 197,287,#c0cddb,
674 197,302,#c0cddb,
675 227,287,#c0cddb,
676 212,317,#c0cddb,
677 227,317,#c0cddb,
678 242,317,#c0cddb,
679 242,302,#c0cddb,
680 257,272,#c0cddb,
681 257,287,#c0cddb,
682 257,317,#c0cddb,
683 257,302,#c0cddb,
684 107,17,#5f8e56,
685 92,32,#5f8e56,
686 77,17,#5f8e56,
687 62,17,#5f8e56,
688 62,32,#5f8e56,
689 77,32,#5f8e56,
690 107,107,#5f8e56,
691 92,122,#5f8e56,
692 77,47,#5f8e56,
693 77,107,#5f8e56,
694 77,122,#5f8e56,
695 77,137,#5f8e56,
696 62,122,#5f8e56,
697 62,107,#5f8e56,
698 107,197,#5f8e56,
699 92,212,#5f8e56,
700 77,197,#5f8e56,
701 77,212,#5f8e56,
702 77,227,#5f8e56,
703 62,197,#5f8e56,
704 107,287,#5f8e56,
705 92,302,#5f8e56,
706 77,287,#5f8e56,
707 77,302,#5f8e56,
708 77,317,#5f8e56,
709 62,287,#5f8e56,
710 47,32,#e37226,
711 32,32,#e37226,
712 32,47,#e37226,
713 17,47,#e37226,
714 2,32,#e37226,
715 47,122,#e37226,
716 32,122,#e37226,
717 32,137,#e37226,
718 2,122,#e37226,
719 62,302,#5f8e56,
720 62,212,#5f8e56,
721 47,212,#e37226,
722 32,212,#e37226,
723 32,227,#e37226,
724 17,227,#e37226,
725 2,212,#e37226,
726 47,302,#e37226,
727 32,302,#e37226,
728 32,317,#e37226,
729 2,302,#e37226
